x,y,z
-17.490080491731526,-13.3583044359171,4.7040226977939055
-17.40928544144511,-12.303352874494564,3.9564397737643033
-17.456527769764843,-13.328821103127389,3.854548569962883
-17.379312447145516,-12.283535293747214,3.1437985705276943
-17.303403922500266,-13.202822105898871,3.000421786242802
-17.376998595175614,-12.28189950574349,2.353758614840919
-17.11599280567239,-13.051318337543458,2.166241383290568
-17.14181106525733,-14.090622627166551,2.0248972927523115
-17.0049738273071,-15.040664068940202,1.8564898595861432
-17.089601621186603,-13.027421987641617,1.3790729293095263
-17.213118912190517,-14.139173306108034,1.2181079670592354
-17.31932608563655,-12.221657507900458,0.7880153774968272
-17.311250454399186,-12.206455497450232,0.0144181289531795
-17.487884707993246,-12.262228671888415,6.528338346479417
-17.44309396117058,-12.239451760974752,5.622075976545614
-17.386894893969075,-12.207719199717932,4.763134876473004
-17.411795421768893,-13.214132198571903,4.672042657796817
-17.394645375075825,-12.213160910907668,3.9445789256916974
-17.513817029746257,-13.28770458187982,3.858178731398313
-17.38210201559715,-12.205712843381956,3.137514809132239
-17.33909100195083,-13.14608370254295,2.999602341917779
-17.38572739742367,-15.297691977624073,2.7458224320955327
-17.385312514147195,-12.20796694329796,2.3498006274765437
-17.077440963040235,-12.939258969271966,2.156327938244022
-17.139454936066755,-14.0007947990838,2.019535497386042
-17.06903148405509,-12.929136712491037,1.3742056139369292
-17.06922541778705,-13.933494171474967,1.2048943328808883
-17.34201263481406,-12.158138438243284,0.787346732382725
-17.364177980150046,-12.164189404279348,0.0144310622220862
-17.45558341974472,-12.159868183212913,6.502323537821456
-17.4258311094112,-12.14772579111574,5.604473532421319
-17.390654296726208,-12.13087286403718,4.753946227178311
-17.37417421388372,-13.101772513509264,4.651140500821684
-17.37369084384216,-14.136720575384231,4.560279480321152
-17.43525851706893,-12.16198742603504,3.9453087255785775
-17.504165182878058,-13.195963099943818,3.847115870334246
-17.414599675296454,-12.14893116744513,3.136637906633517
-17.232964004078692,-12.98255179535986,2.9743383166254835
-17.388447218308897,-12.130686843036084,2.345183173952808
-17.133750316015078,-12.89937261541978,2.1584307902243864
-17.16841093035333,-13.936848674720032,2.0178997078624
-17.065416698546414,-14.90849954136731,1.853066645846192
-17.36649404306341,-12.104109343573455,1.5615738486927957
-17.09426553710541,-12.865906498837983,1.3730527415182243
-17.070018762330232,-13.84709292678367,1.20194581079813
-17.380050689455363,-12.105448184701904,0.78738386603167
-17.39156725706749,-12.104004590734236,0.0144228935994896
-17.46449913069877,-12.086666108160706,6.491800222781663
-17.464607282592677,-12.095308192931167,5.604983748001153
-17.447036676458332,-12.090800991488695,4.759196680362285
-17.400984340151332,-13.03843824828883,4.647587110274193
-17.310305953337828,-13.997095246251334,4.532349219278598
-17.46521643827069,-12.10339896765108,3.943666498482145
-17.497268660169418,-13.106768762437271,3.836744423304754
-17.466425648723014,-12.105590416575398,3.139268378844318
-17.29333249343055,-12.94505546526126,2.977888846983266
-17.440287222121587,-12.087474697150332,2.347162049664079
-17.17722814870529,-12.849726251116552,2.158931469317523
-17.204112397125535,-13.878483389870231,2.0170819315379247
-17.065166966472514,-14.816215036012252,1.848094903536699
-17.404365821128064,-12.05134084829935,1.5616474005074763
-17.069722732188293,-12.765587783560612,1.367929244925766
-17.119416263376095,-13.800297706293591,1.2024373099016246
-17.415465383461346,-12.050932460738316,0.7873095394144326
-17.38337992269506,-12.019311148143236,0.0143854562904358
-17.513317691125668,-12.04115568530958,6.496185212549177
-17.5812902347526,-12.096478329125318,5.630494535933041
-17.30363503070819,-13.914563055710309,5.389427777383929
-17.49771149087102,-12.046623387152737,4.762916008123183
-17.365602657776712,-12.928928849109662,4.627520850988306
-17.428022988110417,-14.004072458520152,4.551900495952202
-17.4172336084034,-11.99121670704428,3.9245064665446767
-17.530286429465203,-13.04773425289645,3.835188742498427
-17.428521554085968,-12.000333155620416,3.1258239555138307
-17.351247347544337,-12.905537226652411,2.981029772988709
-17.41507149483783,-11.99107216557249,2.3388064317368187
-17.17185037307986,-12.763727614380928,2.153323863610382
-17.140936100785215,-13.74092396136759,2.0047227894466717
-17.02451874312156,-14.689563894711666,1.83880349332275
-17.433041514384076,-11.992235999130822,1.5609116417223874
-17.13524033642007,-12.732800543499858,1.3700427065926604
-17.16479226002065,-13.75020843024973,1.2026557016612325
-17.409531833613443,-11.968008525366466,0.7853777526467465
-17.2099680974364,-12.77434847375504,0.591186404921007
-17.413579139995313,-11.961393869847504,0.0143800108501369
-17.207253402078027,-12.766745381835676,-0.1922188735559023
-17.545440426853027,-11.984132324474368,6.494431407514493
-17.269568537195976,-13.80013824938796,5.365604992934311
-17.46773901905515,-11.94716301522407,4.7447580483916605
-17.400469730506902,-12.872101247776513,4.626266769193834
-17.32465078138248,-13.833753902306938,4.513795009199727
-17.456373888497925,-11.939390415892326,3.925053874967001
-17.521135736678545,-12.957579328347911,3.8244713520872913
-17.466887761343028,-11.947923593226404,3.126116255289882
-17.266478382276354,-12.760395630616172,2.9597261193195896
-17.430447210130467,-11.922996463812549,2.335948030035329
-17.140497539122396,-12.65896818701523,2.144511913331162
-17.15341397377981,-13.664692397733912,2.001269534958699
-17.079340115818724,-14.645699268028237,1.8398630253810853
-17.421170048096457,-11.9054963666447,1.5565711113194425
-17.1067840101865,-12.63037969846713,1.3646629105525028
-17.198301835970177,-13.690641463791591,1.2020550059976154
-17.390877425438457,-11.876780801441011,0.782888781653404
-17.266777612890806,-12.73454188731999,0.591793001478931
-17.37420135214696,-11.856056886484415,0.0143173887175676
-17.24151231620279,-12.710333605175098,-0.1921650506004441
-17.51565174489375,-11.885142327865251,6.469877632905924
-17.333945367462498,-12.746853830278411,6.32277749482004
-17.370520786298197,-12.773749510177126,5.455128963017484
-17.323239257520203,-13.756156483455367,5.369142649094447
-17.500275310895503,-11.890774217930408,4.74366418437812
-17.43357552674615,-12.81402419497202,4.624594502845102
-17.379292048920572,-13.790283472693934,4.516986958225076
-17.51569314815769,-11.901250145273414,3.930163185766125
-17.33301201569548,-12.736379882840046,3.774861451195151
-17.43882216459894,-11.850354530926817,3.1145715517676664
-17.323111837212515,-12.720262031312192,2.962730432191245
-17.39788859798681,-11.822538588807992,2.326712886035366
-17.1736390188683,-12.602202294591647,2.1438109629849302
-17.14137780263522,-13.569352927830634,1.9949991255561852
-17.127227426536244,-14.59581693100511,1.84018906284197
-17.430385482369807,-11.833508010595173,1.5541432955567491
-17.09395571897956,-12.54005896416293,1.3605640186780192
-17.024868998469476,-13.46745729315733,1.1870396423301088
-17.399943681982894,-11.804856238527014,0.781662833472171
-17.275931255230805,-12.659646640363832,0.5907728082840584
-17.39393918324119,-11.791475022203024,0.0143037746484031
-17.248157780655266,-12.633742907636742,-0.1918062157692325
-17.513175506420243,-11.805156955838996,6.455554399426696
-17.38149203350905,-12.699839977732031,6.32587884323774
-17.351702345263437,-12.678073376710694,5.436978632029687
-17.514027270783792,-11.821743326174524,4.737538259338711
-17.418313982306376,-12.720682990907688,4.610172084796552
-17.40689773186705,-13.725371492614586,4.513196577390604
-17.50648634169608,-11.816653353568276,3.919944565358475
-17.355298582522604,-12.670946789951406,3.771231290013942
-17.4882151526268,-11.805653187367708,3.1169097225250435
-17.347649557525703,-12.65654584680733,2.9602723356362017
-17.430783721088577,-11.766883215768411,2.326273005583155
-17.149511579072794,-12.503733058227931,2.1360003702478108
-17.11013572418967,-13.45943838355018,1.9865476639583937
-17.154432527381797,-14.528387890302884,1.838314496435948
-17.43105525114455,-11.75599867295798,1.5509798388426324
-17.103314844602554,-12.46639498321259,1.358258391792872
-17.04883450531077,-13.401586381960634,1.185838369968985
-17.40707514744124,-11.731871027872709,0.7803626176675416
-17.296911594869634,-12.59364142945683,0.5901662119945439
-17.41676236803083,-11.729118868920384,0.0142928837657843
-17.268239747065845,-12.567233382875012,-0.1915998793905396
-17.596986936561795,-11.783297830590357,6.473092943453932
-17.406397658521257,-12.636309283207613,6.320803866518947
-17.403853638941712,-12.634461990280805,5.441148572014577
-17.322435336828402,-13.58304385245164,5.342960950679055
-17.540487126472026,-11.761433608015883,4.734912793442772
-17.418476366924313,-12.639042286523171,4.599930100017311
-17.315485943712847,-13.567348379675224,4.478682151408887
-17.456911648299478,-11.705393563596845,3.900784533374149
-17.37973966743216,-12.607232086872944,3.768119927083321
-17.494774060562836,-11.73210874847679,3.111648778855276
-17.363941025707124,-12.586984471652816,2.956448579144741
-17.468452194581197,-11.71445776800647,2.3264928272967347
-17.145086279341772,-12.42012384768056,2.1306931726986
-17.173316143377747,-13.424054348966926,1.989092067418776
-17.17071149508751,-14.451943729782649,1.8352988593381847
-17.443011969780358,-11.686367471612536,1.5488463496341665
-17.122890867382694,-12.40040128206615,1.3567854412837914
-17.11111593740962,-13.365814306403273,1.1873126311608002
-17.286855129103337,-14.534242287730605,1.020836283793769
-17.40063699800383,-11.650058441572073,0.778467965173837
-17.32088761502057,-12.529969733611953,0.589669943299745
-17.42191132394666,-11.655056198590003,0.0142676989354064
-17.27592317746322,-12.491930863569664,-0.1912589855795296
-17.54865264675048,-11.673112055484427,6.442108543696517
-17.440415779793387,-12.579479905511109,6.319112050866867
-17.416586862808856,-12.56229268043845,5.4330542624112095
-17.397755778700688,-13.556116344657717,5.353339312977347
-17.355086247431412,-14.588618640325242,5.271805354354483
-17.526951023031312,-11.674567692259057,4.721568028124267
-17.391330456060032,-12.538077130168553,4.582581334116315
-17.36321442161682,-13.518977683472311,4.480278126610483
-17.505015339482025,-11.659957147421109,3.903521815686048
-17.37279073294404,-12.521026746789762,3.758267040876764
-17.501046121055637,-11.65863565664549,3.1063880717361934
-17.388809074037457,-12.523811616589397,2.9541268593452994
-17.443925099751496,-11.620583558403643,2.318467180736718
-17.154036449292395,-12.346540481057769,2.127088282743875
-17.102741030559482,-13.28455760417131,1.9761876628142188
-17.152279705178895,-14.346761495753018,1.8286156284277475
-17.441423866720047,-11.607933688464264,1.54553578867321
-17.131693416128535,-12.326827653908255,1.3544798148610753
-17.107081873201146,-13.278357768783351,1.1842003156564562
-17.2899682486083,-14.44654950451978,1.018397977083182
-17.43546550468289,-11.596065325932756,0.7784308314305357
-17.30080502199671,-12.434765628151483,0.5876846916228498
-17.445093525747083,-11.593249030616343,0.0142574888438807
-17.263815197994905,-12.402696939498586,-0.190702799639088
-17.48624325193831,-11.554371611918247,6.406155020988746
-17.572508964969437,-12.592978120073171,6.35294507450994
-17.399885088971583,-12.469271124524449,5.415885262780501
-17.373181829143764,-13.451511950597355,5.333054657306389
-17.381821667855625,-14.52031862817631,5.266369887208198
-17.5366437635307,-11.603510637062415,4.714567104519749
-17.423353529259106,-12.480106324316148,4.580909065090367
-17.344932560609053,-13.41947373025147,4.464916340874205
-17.436845433358354,-14.546145152808489,4.400334138961917
-17.490686944751683,-11.573102468723894,3.8923907674861455
-17.382295708819978,-12.447024491959418,3.752044079441589
-17.474032297486865,-11.563397627198045,3.095281818605416
-17.391703686870787,-12.445039384004778,2.948118234218722
-17.462915336360126,-11.556041327327623,2.316268245797217
-17.17888550622198,-12.28459467439446,2.125486110201135
-17.191505027435216,-13.269141424055508,1.9817311321470468
-17.034491393851397,-14.159643323086936,1.8114182586328589
-17.47029920126399,-11.549969396707104,1.5449472523209478
-17.116660977688028,-12.236486386283708,1.3503169069663683
-17.053650501903284,-13.153242448612096,1.177702694160874
-17.239674784323093,-14.314940919860469,1.012844016596549
-17.45845246240185,-11.53425667105813,0.7778735874806489
-17.331550605476423,-12.37640087216286,0.5874365572263822
-17.41798775175024,-11.49835491009695,0.0142064383968288
-17.288762425386903,-12.340378437959597,-0.1905592567936057
-17.516812505014933,-11.497521564182945,6.404401213984472
-17.462562616902215,-12.433277467896051,6.299376235837095
-17.423843376783562,-12.405709367033356,5.411470228594146
-17.403586379018,-13.38985235176373,5.3297520860753655
-17.374576821846084,-14.423994823361934,5.250742977032227
-17.58683828854688,-11.559301234777148,4.718504827620804
-17.39542975589377,-12.379531877580275,4.563560298973277
-17.45516131709937,-13.419351114732445,4.482672325489683
-17.33703491985614,-14.372906626867222,4.3639977168949535
-17.547473289941642,-11.533427784148204,3.897135059717376
-17.38749503105247,-12.370227815966128,3.7449570854142
-17.510253964489788,-11.510277492070296,3.095427970398557
-17.312732222320488,-12.30839328119557,2.928316617868494
-17.29391012061666,-13.273785558298576,2.7935140314739693
-17.273588848629828,-14.28321284000884,2.657630923684809
-17.179182406630556,-12.20532428367509,2.120879626300836
-17.17207769130513,-13.170275788345744,1.974824622608252
-17.167757013289766,-14.18158100635257,1.8209542861471788
-17.52232329475179,-11.507265622158764,1.5464186521427692
-17.147613948720963,-12.179292803041337,1.3498045460275223
-17.116906117290494,-13.11847527547059,1.1792861508737518
-17.227262351586795,-14.215568378716052,1.0095478789086376
-17.50378137370304,-11.487220252519991,0.7783193704820071
-17.325414930733807,-12.291934879039038,0.5859475739860152
-17.543495839794183,-11.504085655493569,0.0142799514114663
-17.301253913136954,-12.269347980797573,-0.1902811712092061
-17.30659366140287,-13.241809643208152,-0.3978705679885453
-17.56321960168936,-11.45103869820803,6.408493431049848
-17.491226301364875,-12.372995293645484,6.295993075603772
-17.424624674171977,-12.325881586783131,5.399942215956535
-17.443811052345247,-13.335805813416398,5.329516525621643
-17.63038876581875,-11.510625574249223,4.720692555611926
-17.39899361701638,-12.301829250854896,4.554572396364771
-17.36309395888181,-13.264015987507314,4.44855701032139
-17.622292870428684,-11.505339095575897,3.905893844247444
-17.414908465475055,-12.309434605103268,3.7427099897555527
-17.62748762034777,-11.510047943362522,3.109895210016393
-17.362547988946353,-12.263793767203651,2.930365108946936
-17.33139825453905,-13.218260859451824,2.7930057234753005
-17.196103959298966,-14.13053793803466,2.6390273588005906
-17.601737024334742,-11.493233836456843,2.325283567925968
-17.12686030178959,-13.0523384766543,1.9650100031787296
-17.121822599674832,-14.055487387445648,1.8114997973417704
-17.63856708571358,-11.506307807062466,1.5535547594987744
-17.149130282032452,-13.059849945351166,1.1787401725378046
-17.287789920120545,-14.17658530707966,1.0105412504644804
-17.60423955489809,-11.476031329256797,0.7812170503669191
-17.334447648453057,-12.218566649798484,0.5849825744480345
-17.61892767130127,-11.476407101006313,0.014312624070733
-17.30775175151556,-12.194325311881476,-0.1899402773734053
-17.35509697356016,-13.194702542092692,-0.3980531073090035
-17.50595961588267,-11.337319669186378,6.374878321323863
-17.441972088309114,-12.258039748850198,6.264697775634168
-17.412387534449973,-12.23724740703277,5.384490304459924
-17.449820883805394,-13.255773441235004,5.318902132210621
-17.4491959102359,-14.305999656551537,5.2466660218558
-17.728660317836496,-11.497364413793976,4.737538259985849
-17.34142808303988,-12.181501039385596,4.52969913841296
-17.38341249955507,-13.195281045495149,4.443369975638621
-17.449207560145283,-14.28615970681226,4.3700854978008445
-17.699577910997792,-11.478504290074229,3.915200272745326
-17.363925286623772,-12.193683850458624,3.723695630961959
-17.545090142930338,-13.310768314868188,3.648231789856589
-17.73824508683857,-11.504900110568263,3.123193483267393
-17.39765923194487,-12.208760920165124,2.92995526884612
-17.352104745182146,-13.150049321816434,2.789828080484291
-17.37628769040083,-14.189516686825462,2.659986021156203
-17.160472843153986,-12.994923141765971,1.9642829463473832
-17.089179672860716,-13.941149658388508,1.803512417452914
-17.69303494058435,-11.464612656357849,1.5552468164749849
-17.239998960275464,-12.086450623806352,1.3512135992500387
-17.187523936618668,-13.005969995473734,1.178630976559553
-17.269247539545326,-14.072993595944755,1.006928969893927
-17.72240674875841,-11.47574080365901,0.7848948358731714
-17.35629508746066,-12.154433662552057,0.5844586500388516
-17.679241133988224,-11.438595572624772,0.0143330442489022
-17.334432398136098,-12.133713477538684,-0.1898236460457985
-17.394697907040193,-13.140792781431132,-0.3980348385175076
-17.514922002707454,-11.26700213785882,6.3655246815911335
-17.461772225476018,-12.192094886610697,5.388169105909877
-17.48342542473061,-13.196906788420764,5.316779252576845
-17.483942617119943,-14.245015927595556,5.243948524955952
-17.808145647863263,-11.47145445811332,4.749351899777523
-17.422825468754173,-12.159021562313937,4.541195206203952
-17.338540868304165,-13.077570047944642,4.4216238180247
-17.271351548228267,-14.0522586965069,4.314724703094219
-17.89341074341816,-11.526378229502315,3.9502356450971847
-17.414177680566244,-12.149371732293355,3.726461286788499
-17.5338509436623,-13.21768274913896,3.6374452582830017
-17.862440997576105,-11.507752456281274,3.1388299262508936
-17.435033737851754,-12.155328185007512,2.929955269172488
-17.375728679675493,-13.084221872862674,2.7871589854867778
-17.230821344361132,-13.982834121998852,2.631138327695089
-17.85491277561669,-11.502901989901128,2.349360983066904
-17.38140826750019,-12.109829074606449,2.1319949382485386
-17.142963843732275,-12.899103232621872,1.9577399049047717
-17.132644863048775,-13.889283253108989,1.8035939567487291
-17.808630684437478,-11.462092353926725,1.5623094894101397
-17.373627964812023,-12.100805074236956,1.3587707538138396
-17.082093189904473,-12.84396520227052,1.1686934516719705
-17.30225043811967,-14.011773576351937,1.0063418652537726
-17.795351888488508,-11.445641096725634,0.7865665673389637
-17.391861332601657,-12.099986049395724,0.5844035155991686
-17.37157791536149,-12.080475309828472,-0.1898236461258649
-17.359768411174084,-13.030944197974383,-0.3963188804315133
-17.52442339959212,-11.197251816212972,6.356463342827305
-17.48077397222832,-12.125756327315685,5.3825281202336654
-17.464746815521583,-13.09889168372739,5.298853035955202
-17.3330138179393,-14.0337912110497,5.18574244512631
-18.028190373898013,-11.535093367443825,4.7985762748418725
-17.443972756705172,-12.094368528108015,4.537014773965267
-17.426412271826322,-13.06016162374975,4.433793655363697
-17.364004424196985,-14.03932585327285,4.3270905212020665
-17.94359659723811,-11.48096640310749,3.953520100567612
-17.453797747749118,-12.097572157141476,3.7269798472312097
-17.49377947017754,-13.103499881832052,3.620775507698824
-17.91432858694759,-11.463561759904566,3.141752700227024
-17.46247020180882,-12.09501262253566,2.9283166168446684
-17.295071359775182,-12.940529658008938,2.76783992758921
-17.296829546800055,-13.94860537389969,2.634670736882494
-17.99476803203263,-11.515036150601528,2.36310366848451
-17.417659473175167,-12.05588005951137,2.131894801555454
-17.148161041905613,-12.820806985847994,1.9538322246367557
-17.099113390050974,-13.775378357902875,1.7956065762600166
